id	priority	title	location	message
feat-bd7c4406ffe1	P2	Path iteration order differs due to PATH_SEG_SEP encoding	syncthing-rs/src/store.rs:1387	Go iterates global files using SQL ORDER BY n.name (folderdb_global.go:82), which sorts by raw path string where '/' is byte 0x2F. Rust uses compare_path_order (store.rs:1387-1388) via for_each_global_winner (db.rs:540), which compares encode_path_key outputs where each path segment is prefixed with PATH_SEG_SEP='\u{001e}' (byte 0x1E, store.rs:22). This changes the sort: Go orders "a-b" before "a/b" (0x2D < 0x2F), but Rust orders "a/b" before "a-b" because encoded "\x1ea\x1eb" < "\x1ea-b" (0x1E < 0x2D). Any path set containing siblings and sub-paths with characters in the 0x1E-0x2E range will produce different iteration order, failing scenario/path-order-invariant.
feat-bd7c4406ffe1	P3	Missing NativeFilename transformation on returned names	syncthing-rs/src/db.rs:693	Go applies osutil.NativeFilename() to each returned FileMetadata.Name (folderdb_global.go:85), which on Windows converts forward slashes to OS-native backslashes. Rust's all_global_files (db.rs:693-701) returns names as-is from the store with no platform-specific path transformation, producing forward-slash paths on Windows where Go would produce backslash paths.
feat-c90ce1da2916	P0	Wrong field written	syncthing-rs/src/folder_core.rs:1961	Go sets `file.InodeChangeNs` (inode change time / ctime) but Rust sets `fi.modified_ns` (modification time / mtime). These are semantically different filesystem timestamps; writing to `modified_ns` corrupts the modification time and leaves the inode-change-time field unset, breaking any downstream logic that depends on either field (e.g., conflict detection, database comparison).
feat-c90ce1da2916	P1	Missing Lstat and error path	syncthing-rs/src/folder_core.rs:1960	Go performs `f.mtimefs.Lstat(file.Name)` internally to obtain the current on-disk inode change time and propagates the Lstat error to the caller. Rust accepts a pre-resolved `ts_ns` parameter and has no error return (`()` instead of `Result`). Unless every call-site in the Rust port replicates the Lstat call, error check, and early-return-on-error before invoking this function, the error-propagation contract of Go is lost and callers may proceed with stale or invalid timestamps on I/O failure.
feat-c90ce1da2916	P1	Missing zero-time guard	syncthing-rs/src/folder_core.rs:1961	Go checks `!ct.IsZero()` and explicitly sets `InodeChangeNs = 0` when the platform does not support inode change time (zero value). Rust unconditionally assigns `ts_ns` with no zero-check, so a zero or negative sentinel value from the caller will be stored verbatim rather than being normalized, potentially producing different behavior on platforms that do not report ctime (e.g., some Windows or Plan 9 filesystems).
feat-f22b40059aeb	P0	Scan side-effect omitted	syncthing-rs/src/folder_core.rs:1897-1899	Go calls f.Scan(scanList) at line 1847 to actually schedule the filesystem scan after pulling; the Rust method only returns a Vec<String> without invoking any scan operation, so the core side-effect of this routine is absent unless every call-site independently performs the scan, which is not enforced by the API contract.
feat-f22b40059aeb	P1	Deduplication missing	syncthing-rs/src/folder_core.rs:1898	Go inserts every received path into a map[string]struct{} (line 1835-1838) to deduplicate before scanning; Rust collects self.queue verbatim via iter().cloned().collect(). If self.queue is a Vec or any ordered collection that admits duplicates, the same path can appear multiple times in the returned list, causing redundant scan work and divergent behavior from Go.
feat-f22b40059aeb	P1	Channel aggregation absent	syncthing-rs/src/folder_core.rs:1897	Go's pullScannerRoutine blocks on a channel (line 1837) and aggregates all paths sent during the entire pull phase until the channel is closed; the Rust version performs no channel consumption or temporal aggregation—it snapshots self.queue at a single point in time, so paths arriving after the call but before pull completion are silently lost.
feat-f22b40059aeb	P2	Queue not drained after collection	syncthing-rs/src/folder_core.rs:1898	In Go, the map is function-local and the channel is fully consumed, so no residual state remains after the routine returns. The Rust method reads self.queue but does not clear or drain it, meaning subsequent calls would return stale/duplicate entries unless the caller explicitly clears the queue, risking double-scanning.
feat-f22b40059aeb	P2	Empty-set guard missing	syncthing-rs/src/folder_core.rs:1897-1899	Go checks len(toBeScanned) != 0 (line 1841) and skips the scan entirely when no paths were received; Rust unconditionally returns whatever self.queue contains, including an empty Vec, which may lead callers to invoke a no-op scan if they do not replicate this guard.
feat-f22b40059aeb	P3	Debug logging absent	syncthing-rs/src/folder_core.rs:1897-1899	Go emits a per-path debug log "Scheduling scan after pulling" via slog.DebugContext (line 1844) for observability during pull operations; the Rust implementation has no logging, reducing diagnostic parity in production troubleshooting.
feat-b176dd42d685	P1	String output format diverges from protobuf enum name	syncthing-rs/src/bep_compat.rs:145-147	The Go `FileDownloadProgressUpdateType.String()` at `internal/gen/bep/bep.pb.go:414-415` delegates to `protoimpl.X.EnumStringOf` which resolves the enum descriptor and returns the protobuf enum value name (e.g. `"FILE_DOWNLOAD_PROGRESS_UPDATE_TYPE_APPEND"` for 0, `"FILE_DOWNLOAD_PROGRESS_UPDATE_TYPE_FORGET"` for 1). The Rust implementation uses the `impl_enumish!` macro (line 158-161 instantiation), whose `String()` at line 145-147 returns `format!("{}({})", $name, self.Number())`, producing `"FileDownloadProgressUpdateType(0)"` and `"FileDownloadProgressUpdateType(1)"` respectively. These are entirely different string representations, breaking any log parsing, wire-format compatibility, or equality comparisons against the Go output. Note also that the review-target snippet (lines 43-45, `as_json_string`) is from `impl_proto_common!` which applies to message types, not to `FileDownloadProgressUpdateType`; the actual enum path is `impl_enumish!`.
feat-b176dd42d685	P2	Unknown enum value stringification differs	syncthing-rs/src/bep_compat.rs:146	For out-of-range enum values (e.g. integer 99), Go's `EnumStringOf` returns just the numeric string `"99"`, while the Rust `impl_enumish!` macro produces `"FileDownloadProgressUpdateType(99)"`. Any consumer that falls back to parsing the numeric string for unrecognized values will fail against the Rust output.
feat-a7316cfae9c9	P1	Signature changes single path to slice	syncthing-rs/src/folder_core.rs:522	Go ScheduleForceRescan accepts a single path string and unconditionally inserts exactly one entry into forcedRescanPaths (folder.go:1309-1311). The Rust port changes the signature to accept &[String], allowing zero or many paths. This enables callers like scanOnWatchErr (folder_core.rs:878) to invoke ScheduleForceRescan(&[]) which inserts nothing into forcedRescanPaths yet still sets scanScheduled=true, a call pattern impossible in Go where the equivalent scanOnWatchErr (folder.go:1216) calls the distinct method DelayScan(0) instead.
feat-a7316cfae9c9	P1	Model-level bypasses folder ScheduleForceRescan	syncthing-rs/src/model_core.rs:1365	In Go, model.recheckFile calls runner.ScheduleForceRescan(name) (model.go:2151) which invokes the folder method that records the path in forcedRescanPaths and non-blocking-signals the forcedRescanRequested channel. In Rust, model_core::ScheduleForceRescan (model_core.rs:1360-1366) delegates to self.Scan() which calls ScanFolderSubdirs (model_core.rs:1353-1358) and then folder.Scan(subs) (model_core.rs:907), completely bypassing folder_core::ScheduleForceRescan. The path is never inserted into forcedRescanPaths via this call path, so the file is not marked for forced rehash on the next scan, losing the core behavioral intent of the method.
